data,fornitore,area,fascia_anagrafica,nuovi_vaccinati,sesso_maschile,sesso_femminile,operatori_sanitari,personale_non_sanitario,ospiti_rsa,over80,prima_dose,seconda_dose,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
2021-01-28,Pfizer/BioNTech,PAT,70-79,20,14,6,2,2,16,0,0,20,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-28,Pfizer/BioNTech,PAT,80-89,42,13,29,0,1,41,0,5,37,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-28,Pfizer/BioNTech,PAT,90+,41,8,33,0,1,40,0,1,40,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-28,Moderna,PAT,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-28,Moderna,PAT,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-28,Moderna,PAT,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-28,Moderna,PAT,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-28,Moderna,PAT,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-28,Moderna,PAT,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-28,Moderna,PAT,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-28,Moderna,PAT,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-28,Moderna,PAT,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-28,Pfizer/BioNTech,PAT,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-29,Pfizer/BioNTech,PAT,16-19,1,0,1,1,0,0,0,0,1,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-29,Pfizer/BioNTech,PAT,20-29,117,28,89,113,4,0,0,3,114,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-29,Pfizer/BioNTech,PAT,30-39,129,44,85,118,11,0,0,4,125,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-29,Pfizer/BioNTech,PAT,40-49,205,54,151,179,25,1,0,5,200,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-29,Pfizer/BioNTech,PAT,50-59,247,58,189,196,42,9,0,14,233,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-29,Pfizer/BioNTech,PAT,60-69,114,31,83,86,11,17,0,10,104,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-29,Pfizer/BioNTech,PAT,70-79,100,42,58,12,1,87,0,4,96,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-29,Pfizer/BioNTech,PAT,80-89,214,46,168,0,2,212,0,6,208,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-29,Pfizer/BioNTech,PAT,90+,213,25,188,0,1,212,0,8,205,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-29,Moderna,PAT,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-29,Moderna,PAT,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-29,Moderna,PAT,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-29,Moderna,PAT,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-29,Moderna,PAT,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-29,Moderna,PAT,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-29,Moderna,PAT,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-29,Moderna,PAT,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-29,Moderna,PAT,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-30,Pfizer/BioNTech,PAT,20-29,17,1,16,17,0,0,0,1,16,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-30,Pfizer/BioNTech,PAT,30-39,34,14,20,34,0,0,0,7,27,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-30,Pfizer/BioNTech,PAT,40-49,73,18,55,70,3,0,0,24,49,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-30,Pfizer/BioNTech,PAT,50-59,135,43,92,132,3,0,0,54,81,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-30,Pfizer/BioNTech,PAT,60-69,88,47,41,86,2,0,0,64,24,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-30,Pfizer/BioNTech,PAT,70-79,5,5,0,4,0,1,0,1,4,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-30,Pfizer/BioNTech,PAT,80-89,9,2,7,0,0,9,0,0,9,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-30,Pfizer/BioNTech,PAT,90+,21,0,21,0,0,21,0,0,21,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-30,Moderna,PAT,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-30,Moderna,PAT,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-30,Moderna,PAT,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-30,Moderna,PAT,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-30,Moderna,PAT,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-30,Moderna,PAT,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-30,Moderna,PAT,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-30,Moderna,PAT,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-30,Moderna,PAT,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-30,Pfizer/BioNTech,PAT,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-31,Pfizer/BioNTech,PAT,20-29,9,2,7,7,2,0,0,0,9,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-31,Pfizer/BioNTech,PAT,30-39,6,2,4,6,0,0,0,0,6,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-31,Pfizer/BioNTech,PAT,40-49,17,5,12,11,6,0,0,0,17,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-31,Pfizer/BioNTech,PAT,50-59,26,4,22,21,5,0,0,0,26,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-31,Pfizer/BioNTech,PAT,60-69,10,2,8,9,1,0,0,0,10,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-31,Pfizer/BioNTech,PAT,70-79,1,0,1,0,0,1,0,0,1,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-31,Pfizer/BioNTech,PAT,80-89,1,0,1,0,0,1,0,0,1,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-31,Pfizer/BioNTech,PAT,90+,4,0,4,0,0,4,0,0,4,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-31,Moderna,PAT,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-31,Moderna,PAT,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-31,Moderna,PAT,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-31,Moderna,PAT,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-31,Moderna,PAT,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-31,Moderna,PAT,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-31,Moderna,PAT,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-31,Moderna,PAT,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-31,Moderna,PAT,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-01-31,Pfizer/BioNTech,PAT,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-01,Pfizer/BioNTech,PAT,20-29,96,22,74,90,6,0,0,12,84,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-01,Pfizer/BioNTech,PAT,30-39,144,60,84,133,11,0,0,12,132,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-01,Pfizer/BioNTech,PAT,40-49,211,45,166,188,21,2,0,19,192,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-01,Pfizer/BioNTech,PAT,50-59,261,71,190,226,30,5,0,23,238,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-01,Pfizer/BioNTech,PAT,60-69,144,58,86,114,13,17,0,12,132,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-01,Pfizer/BioNTech,PAT,70-79,57,26,31,7,1,49,0,1,56,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-01,Pfizer/BioNTech,PAT,80-89,134,29,105,0,3,131,0,7,127,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-01,Pfizer/BioNTech,PAT,90+,132,9,123,0,0,132,0,5,127,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-01,Moderna,PAT,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-01,Moderna,PAT,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-01,Moderna,PAT,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-01,Moderna,PAT,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-01,Moderna,PAT,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-01,Moderna,PAT,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-01,Moderna,PAT,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-01,Moderna,PAT,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-01,Moderna,PAT,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-01,Pfizer/BioNTech,PAT,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-02,Pfizer/BioNTech,PAT,16-19,1,0,1,1,0,0,0,1,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-02,Pfizer/BioNTech,PAT,20-29,47,10,37,42,5,0,0,4,43,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-02,Pfizer/BioNTech,PAT,30-39,85,31,54,76,9,0,0,3,82,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-02,Pfizer/BioNTech,PAT,40-49,135,28,107,109,25,1,0,3,132,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-02,Pfizer/BioNTech,PAT,50-59,194,47,147,159,31,4,0,6,188,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-02,Pfizer/BioNTech,PAT,60-69,82,32,50,63,11,8,0,4,78,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-02,Pfizer/BioNTech,PAT,70-79,29,10,19,9,5,15,0,1,28,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-02,Pfizer/BioNTech,PAT,80-89,196,69,127,0,6,60,130,135,61,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-02,Pfizer/BioNTech,PAT,90+,110,10,100,0,3,77,30,31,79,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-02,Moderna,PAT,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-02,Moderna,PAT,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-02,Moderna,PAT,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-02,Moderna,PAT,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-02,Moderna,PAT,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-02,Moderna,PAT,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-02,Moderna,PAT,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-02,Moderna,PAT,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-02,Moderna,PAT,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-03,Moderna,PAT,50-59,1,1,0,0,1,0,0,1,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-03,Moderna,PAT,70-79,1,1,0,0,1,0,0,1,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-03,Moderna,PAT,80-89,6,1,5,0,0,0,6,6,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-03,Moderna,PAT,90+,14,4,10,0,0,0,14,14,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-03,Pfizer/BioNTech,PAT,20-29,38,6,32,32,6,0,0,0,38,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-03,Pfizer/BioNTech,PAT,30-39,75,31,44,62,12,1,0,1,74,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-03,Pfizer/BioNTech,PAT,40-49,86,25,61,70,15,1,0,1,85,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-03,Pfizer/BioNTech,PAT,50-59,118,28,90,98,19,1,0,1,117,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-03,Pfizer/BioNTech,PAT,60-69,52,27,25,45,4,3,0,3,49,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-03,Pfizer/BioNTech,PAT,70-79,20,8,12,2,3,15,0,4,16,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-03,Pfizer/BioNTech,PAT,80-89,343,162,181,0,23,16,304,329,14,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-03,Pfizer/BioNTech,PAT,90+,86,17,69,0,5,33,48,53,33,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-03,Moderna,PAT,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-03,Moderna,PAT,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-03,Moderna,PAT,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-03,Moderna,PAT,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-03,Moderna,PAT,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-03,Pfizer/BioNTech,PAT,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-04,Moderna,PAT,80-89,5,1,4,0,0,0,5,5,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-04,Moderna,PAT,90+,5,0,5,0,0,0,5,5,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-04,Pfizer/BioNTech,PAT,20-29,38,6,32,37,1,0,0,7,31,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-04,Pfizer/BioNTech,PAT,30-39,101,32,69,97,3,1,0,18,83,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-04,Pfizer/BioNTech,PAT,40-49,140,39,101,130,9,1,0,23,117,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-04,Pfizer/BioNTech,PAT,50-59,185,41,144,176,8,1,0,21,164,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-04,Pfizer/BioNTech,PAT,60-69,88,32,56,81,5,2,0,14,74,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-04,Pfizer/BioNTech,PAT,70-79,26,16,10,5,2,19,0,5,21,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-04,Pfizer/BioNTech,PAT,80-89,272,107,165,0,9,29,234,246,26,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-04,Pfizer/BioNTech,PAT,90+,100,25,75,0,3,28,69,73,27,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-04,Moderna,PAT,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-04,Moderna,PAT,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-04,Moderna,PAT,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-04,Moderna,PAT,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-04,Moderna,PAT,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-04,Moderna,PAT,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-04,Moderna,PAT,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-04,Pfizer/BioNTech,PAT,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-05,Moderna,PAT,80-89,9,1,8,0,0,0,9,9,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-05,Moderna,PAT,90+,1,1,0,0,0,0,1,1,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-05,Pfizer/BioNTech,PAT,20-29,38,7,31,37,1,0,0,3,35,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-05,Pfizer/BioNTech,PAT,30-39,71,21,50,69,2,0,0,7,64,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-05,Pfizer/BioNTech,PAT,40-49,90,17,73,89,1,0,0,5,85,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-05,Pfizer/BioNTech,PAT,50-59,143,31,112,140,3,0,0,5,138,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-05,Pfizer/BioNTech,PAT,60-69,47,27,20,46,1,0,0,2,45,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-05,Pfizer/BioNTech,PAT,70-79,2,2,0,2,0,0,0,1,1,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-05,Pfizer/BioNTech,PAT,80-89,184,83,101,0,4,0,180,184,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-05,Pfizer/BioNTech,PAT,90+,37,16,21,0,0,0,37,37,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-05,Moderna,PAT,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-05,Moderna,PAT,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-05,Moderna,PAT,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-05,Moderna,PAT,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-05,Moderna,PAT,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-05,Moderna,PAT,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-05,Moderna,PAT,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2021-02-05,Pfizer/BioNTech,PAT,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-27,Pfizer/BioNTech,PIE,20-29,86,25,61,84,2,0,0,86,0,ITC,ITC1,1,Piemonte
2020-12-27,Pfizer/BioNTech,PIE,30-39,142,60,82,134,8,0,0,142,0,ITC,ITC1,1,Piemonte
2020-12-27,Pfizer/BioNTech,PIE,40-49,197,66,131,178,17,2,0,197,0,ITC,ITC1,1,Piemonte
2020-12-27,Pfizer/BioNTech,PIE,50-59,293,104,189,250,40,3,0,293,0,ITC,ITC1,1,Piemonte
2020-12-27,Pfizer/BioNTech,PIE,60-69,131,94,37,113,9,9,0,131,0,ITC,ITC1,1,Piemonte
2020-12-27,Pfizer/BioNTech,PIE,70-79,19,9,10,1,0,18,0,19,0,ITC,ITC1,1,Piemonte
2020-12-27,Pfizer/BioNTech,PIE,80-89,24,5,19,0,0,24,0,24,0,ITC,ITC1,1,Piemonte
2020-12-27,Pfizer/BioNTech,PIE,90+,20,5,15,0,0,20,0,20,0,ITC,ITC1,1,Piemonte
2020-12-27,Moderna,PIE,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-27,Moderna,PIE,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-27,Moderna,PIE,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-27,Moderna,PIE,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-27,Moderna,PIE,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-27,Moderna,PIE,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-27,Moderna,PIE,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-27,Moderna,PIE,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-27,Moderna,PIE,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-27,Pfizer/BioNTech,PIE,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-28,Moderna,PIE,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-28,Moderna,PIE,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-28,Moderna,PIE,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-28,Moderna,PIE,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-28,Moderna,PIE,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-28,Moderna,PIE,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-28,Moderna,PIE,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-28,Moderna,PIE,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-28,Moderna,PIE,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-28,Pfizer/BioNTech,PIE,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-28,Pfizer/BioNTech,PIE,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-28,Pfizer/BioNTech,PIE,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-28,Pfizer/BioNTech,PIE,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-28,Pfizer/BioNTech,PIE,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-28,Pfizer/BioNTech,PIE,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-28,Pfizer/BioNTech,PIE,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-28,Pfizer/BioNTech,PIE,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-28,Pfizer/BioNTech,PIE,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-29,Moderna,PIE,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-29,Moderna,PIE,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-29,Moderna,PIE,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-29,Moderna,PIE,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-29,Moderna,PIE,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-29,Moderna,PIE,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-29,Moderna,PIE,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-29,Moderna,PIE,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-29,Moderna,PIE,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-29,Pfizer/BioNTech,PIE,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-29,Pfizer/BioNTech,PIE,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-29,Pfizer/BioNTech,PIE,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-29,Pfizer/BioNTech,PIE,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-29,Pfizer/BioNTech,PIE,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-29,Pfizer/BioNTech,PIE,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-29,Pfizer/BioNTech,PIE,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-29,Pfizer/BioNTech,PIE,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-29,Pfizer/BioNTech,PIE,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-30,Pfizer/BioNTech,PIE,20-29,125,48,77,122,3,0,0,125,0,ITC,ITC1,1,Piemonte
2020-12-30,Pfizer/BioNTech,PIE,30-39,106,63,43,101,5,0,0,106,0,ITC,ITC1,1,Piemonte
2020-12-30,Pfizer/BioNTech,PIE,40-49,182,79,103,168,14,0,0,182,0,ITC,ITC1,1,Piemonte
2020-12-30,Pfizer/BioNTech,PIE,50-59,220,79,141,201,19,0,0,220,0,ITC,ITC1,1,Piemonte
2020-12-30,Pfizer/BioNTech,PIE,60-69,97,53,44,93,4,0,0,97,0,ITC,ITC1,1,Piemonte
2020-12-30,Moderna,PIE,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-30,Moderna,PIE,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-30,Moderna,PIE,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-30,Moderna,PIE,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-30,Moderna,PIE,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-30,Moderna,PIE,60-69,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-30,Moderna,PIE,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-30,Moderna,PIE,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-30,Moderna,PIE,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-30,Pfizer/BioNTech,PIE,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-30,Pfizer/BioNTech,PIE,70-79,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-30,Pfizer/BioNTech,PIE,80-89,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-30,Pfizer/BioNTech,PIE,90+,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-31,Pfizer/BioNTech,PIE,16-19,3,0,3,3,0,0,0,3,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,20-29,363,116,247,351,12,0,0,363,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,30-39,641,250,391,615,26,0,0,641,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,40-49,945,258,687,878,67,0,0,945,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,50-59,1306,387,919,1112,194,0,0,1306,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,60-69,488,261,227,417,59,12,0,488,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,70-79,36,20,16,7,0,29,0,36,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,80-89,57,22,35,4,0,53,0,57,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,90+,40,4,36,0,0,40,0,40,0,ITC,ITC1,1,Piemonte
2020-12-31,Moderna,PIE,16-19,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-31,Moderna,PIE,20-29,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-31,Moderna,PIE,30-39,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-31,Moderna,PIE,40-49,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
2020-12-31,Moderna,PIE,50-59,0,0,0,0,0,0,0,0,0,NA,NA,0,NA
